88;;55.000;;44.000;;54.000;15.000;43.000;;43.000;2.000;70.000;;45.000;;46.000;;69.000;20.000;44.000;;45.000;;44.000;;46.000;30.000;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
89;24.972;53.000;;42.000;;52.000;76.468;41.000;;41.000;11.291;60.000;;42.000;;46.000;;59.000;0.851;41.000;;45.000;;41.000;;46.000;;45.000;;45.000;23.951;44.000;;43.000;;43.000;19.517;30.000;;29.000;;29.000;25.707;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
90;5.000;50.000;;43.000;;49.000;115.000;42.000;;42.000;137.000;55.000;;45.000;110.000;40.000;;54.000;10.000;44.000;;39.000;;44.000;;46.000;;46.000;;46.000;25.000;49.000;;48.000;;48.000;21.000;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
91;;55.000;;44.000;;54.000;4.749;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;0.804;49.000;;48.000;;48.000;72.271;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
92;;55.000;0.003;44.000;;54.000;2.526;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;0.424;48.000;;48.000;0.047;30.000;37.930;29.000;;29.000;;39.000;0.006;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
93;;55.000;26.303;44.000;;54.000;;43.000;;43.000;;70.000;1.751;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;0.453;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
94;;55.000;14.842;44.000;;54.000;;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;17.180;30.000;;29.000;;29.000;11.146;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
95;0.623;55.000;;44.000;;54.000;0.250;43.000;;43.000;0.956;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;0.018;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
96;0.000;55.000;0.000;44.000;6.220;54.000;0.000;43.000;5.220;43.000;0.000;70.000;0.000;45.000;0.000;46.000;0.080;69.000;0.000;44.000;0.000;45.000;1.030;44.000;0.000;46.000;0.000;45.000;0.000;45.000;0.000;49.000;0.000;48.000;0.180;48.000;0.000;30.000;0.000;29.000;0.000;29.000;0.000;39.000;0.000;38.000;0.000;38.000;0.000;62.000;0.000;61.000;0.000;61.000;0.000;549.000;0.000;548.000;0.000;548.000
97;16.275;55.000;0.947;44.000;0.000;54.000;0.000;43.000;0.000;43.000;0.506;70.000;0.000;45.000;0.000;46.000;0.000;69.000;0.000;44.000;0.000;45.000;0.000;44.000;0.000;46.000;0.000;45.000;0.000;45.000;0.000;49.000;0.000;48.000;0.000;48.000;0.000;30.000;0.000;29.000;0.000;29.000;0.000;39.000;0.000;38.000;0.000;38.000;0.000;62.000;0.000;61.000;0.000;61.000;0.000;549.000;0.000;548.000;0.000;548.000
98;;55.000;1.906;44.000;;54.000;;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;0.095;49.000;;48.000;;48.000;28.591;30.000;;29.000;;29.000;0.191;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
99;;55.000;18.072;44.000;;54.000;;43.000;22.555;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;15.319;44.000;;46.000;;45.000;1.107;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
100;54.000;53.000;134.000;42.000;;52.000;;41.000;;41.000;40.000;65.000;3.000;42.000;;42.000;;64.000;;41.000;;41.000;;41.000;1.000;42.000;;41.000;;41.000;0.200;45.000;;44.000;;44.000;;30.000;;29.000;;29.000;3.000;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
101;;55.000;;44.000;;54.000;55.000;43.000;;43.000;20.000;70.000;;45.000;20.000;46.000;;69.000;4.000;44.000;;45.000;;44.000;;46.000;2.500;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
102;0.000;55.000;0.000;44.000;0.000;54.000;5.507;43.000;0.000;43.000;0.000;70.000;0.000;45.000;0.000;46.000;0.000;69.000;0.786;44.000;0.000;45.000;0.000;44.000;0.000;46.000;36.547;45.000;0.000;45.000;0.000;49.000;0.000;48.000;0.000;48.000;0.000;30.000;0.000;29.000;0.000;29.000;0.000;39.000;0.000;38.000;0.000;38.000;0.000;62.000;0.000;61.000;0.000;61.000;0.000;549.000;0.000;548.000;0.000;548.000
103;0.000;55.000;0.000;44.000;0.000;54.000;4.216;43.000;0.000;43.000;0.000;70.000;0.000;45.000;0.000;46.000;0.000;69.000;1.053;44.000;0.000;45.000;;44.000;0.000;46.000;63.235;45.000;0.000;45.000;0.000;49.000;0.000;48.000;0.000;48.000;0.000;30.000;0.000;29.000;0.000;29.000;0.000;39.000;0.000;38.000;0.000;38.000;0.000;62.000;0.000;61.000;0.000;61.000;0.000;549.000;0.000;548.000;0.000;548.000
104;;55.000;0.275;44.000;;54.000;;43.000;;43.000;;70.000;0.027;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;0.780;46.000;;45.000;;45.000;;49.000;25.000;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
105;16.260;55.000;0.000;44.000;0.000;54.000;23.550;43.000;0.060;43.000;19.450;70.000;0.000;45.000;0.000;46.000;0.000;69.000;5.920;44.000;0.000;45.000;0.003;44.000;0.000;46.000;30.300;45.000;0.000;45.000;0.000;49.000;27.320;48.000;0.000;48.000;0.000;30.000;0.000;29.000;0.000;29.000;0.000;39.000;0.000;38.000;0.000;38.000;0.000;62.000;0.000;61.000;0.500;61.000;0.000;549.000;0.000;548.000;0.000;548.000
106;;55.000;;44.000;;54.000;0.100;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;0.500;45.000;;45.000;;41.000;350.000;40.000;;40.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
107;;55.000;0.560;44.000;;54.000;;43.000;;43.000;;70.000;0.300;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
108;;55.000;0.266;44.000;;54.000;77.572;43.000;;43.000;;70.000;0.024;45.000;;46.000;;69.000;18.068;44.000;;45.000;;44.000;0.126;46.000;185.076;40.000;;40.000;0.008;49.000;0.330;45.000;;45.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
109;1.000;55.000;6.500;44.000;;54.000;;43.000;;43.000;1.250;70.000;1.250;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;4.000;46.000;;45.000;;45.000;2.000;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
110;;55.000;8.000;44.000;;54.000;;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;8.000;46.000;;45.000;;45.000;1.000;49.000;;48.000;;48.000;100.000;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
111;;55.000;;44.000;;54.000;10.400;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
112;;55.000;;44.000;;54.000;;43.000;3.000;43.000;6.000;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;21.000;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
113;5.979;55.000;;44.000;;54.000;9.979;43.000;;43.000;8.215;70.000;;45.000;;46.000;;69.000;5.134;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;7.040;49.000;;48.000;;48.000;0.373;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
114;;55.000;;44.000;;54.000;;43.000;;43.000;9.000;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
115;;55.000;;44.000;;54.000;68.280;43.000;;43.000;6.600;70.000;;45.000;;46.000;;69.000;11.230;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
116;;55.000;;44.000;;54.000;;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;100.000;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
117;;54.000;;45.000;;54.000;6.600;45.000;;45.000;;69.000;;42.000;;45.000;;69.000;42.500;42.000;;45.000;;42.000;;42.000;140.500;42.000;;42.000;;48.000;;48.000;;48.000;;29.000;;29.000;;29.000;;34.000;2.300;34.000;;34.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
118;;54.000;;45.000;;54.000;0.300;45.000;;45.000;;69.000;;42.000;;45.000;;69.000;20.400;42.000;;45.000;;42.000;;42.000;13.500;42.000;;42.000;;48.000;;48.000;;48.000;;29.000;;29.000;;29.000;;34.000;3.300;34.000;;34.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
119;;54.000;;45.000;;54.000;;45.000;;45.000;;69.000;;42.000;;45.000;;69.000;9.200;42.000;;45.000;;42.000;;42.000;10.800;42.000;;42.000;;48.000;;48.000;;48.000;;29.000;;29.000;;29.000;;34.000;;34.000;;34.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
120;;54.000;;45.000;;54.000;17.200;45.000;;45.000;;69.000;;42.000;;45.000;;69.000;21.500;42.000;;45.000;;42.000;;42.000;2.300;42.000;;42.000;;48.000;2.000;48.000;;48.000;;29.000;;29.000;;29.000;;34.000;;34.000;;34.000;;61.000;;61.000;;61.000;;548.000;3.000;548.000;;548.000
121;;54.000;;44.000;;54.000;0.300;44.000;;44.000;;69.000;;41.000;;45.000;;69.000;3.500;41.000;;45.000;;41.000;;41.000;16.000;41.000;;41.000;;48.000;;48.000;;48.000;;29.000;;29.000;;29.000;;34.000;;34.000;;34.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
122;;55.000;;44.000;;54.000;258.720;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;17.240;44.000;;45.000;;44.000;;46.000;69.120;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
123;;55.000;;44.000;;54.000;5.819;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;3.196;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;0.734;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;6.049;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
124;;55.000;;44.000;;54.000;3.831;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;4.143;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
125;;55.000;;44.000;;54.000;40.500;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;1.500;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
126;10.458;55.000;;44.000;;54.000;16.552;43.000;;43.000;21.312;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;2.299;49.000;;48.000;;48.000;10.505;30.000;;29.000;;29.000;;39.000;;38.000;;39.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
127;68.150;52.000;;42.000;;51.000;72.480;41.000;;41.000;;64.000;;42.000;;42.000;;63.000;8.070;41.000;;41.000;;41.000;;46.000;10.450;45.000;;45.000;195.000;44.000;;43.000;;43.000;3.000;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;45.000;;44.000;;44.000;;549.000;;548.000;;548.000
128;;52.000;100.000;42.000;;51.000;;41.000;;41.000;30.000;64.000;;42.000;;42.000;;63.000;4.000;41.000;;41.000;;41.000;;46.000;40.000;45.000;;45.000;20.000;44.000;;43.000;;43.000;;30.000;;29.000;;29.000;13.000;39.000;;38.000;;38.000;120.000;45.000;;44.000;;44.000;;549.000;;548.000;;548.000
129;5.300;55.000;1.800;44.000;;54.000;;43.000;;43.000;1.500;70.000;0.150;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;3.300;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
130;490.170;45.000;;38.000;;45.000;819.320;38.000;;38.000;12.350;69.000;;38.000;759.730;40.000;;69.000;83.650;38.000;;40.000;;38.000;;41.000;3.340;41.000;;41.000;558.810;46.000;;46.000;;46.000;1.099.340;26.000;;26.000;;26.000;;38.000;;38.000;;38.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
131;20.000;55.000;;44.000;;54.000;;43.000;;43.000;1.500;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;0.300;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
132;;53.000;;44.000;37.700;52.000;;43.000;4.528;43.000;;70.000;;45.000;;46.000;3.076;69.000;;44.000;;45.000;;44.000;;40.000;;40.000;11.304;40.000;;49.000;4.216;48.000;;48.000;;30.000;0.168;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
133;;52.000;;42.000;101.600;51.000;33.000;41.000;;41.000;;65.000;;42.000;;46.000;12.400;64.000;19.800;41.000;;45.000;;41.000;;43.000;;42.000;;42.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
134;;55.000;;43.000;;54.000;;42.000;;42.000;;70.000;;40.000;;46.000;;69.000;45.000;40.000;;45.000;;40.000;;40.000;150.000;40.000;;40.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
135;;55.000;;44.000;6.000;54.000;15.000;43.000;;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
136;;55.000;;44.000;;54.000;;43.000;;43.000;;70.000;;45.000;;46.000;33.000;69.000;4.000;44.000;;45.000;;44.000;;40.000;96.000;39.000;;39.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
137;41.010;49.000;;39.000;;48.000;71.200;38.000;;38.000;0.072;60.000;;39.000;;46.000;;59.000;6.160;38.000;;45.000;;38.000;;39.000;12.100;38.000;;38.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
138;;55.000;;41.000;;54.000;121.137;40.000;;40.000;;70.000;;43.000;;46.000;;69.000;6.376;42.000;;45.000;;42.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
139;86.000;55.000;;44.000;;54.000;26.000;43.000;;43.000;;70.000;11.500;45.000;20.000;46.000;;69.000;;44.000;;45.000;;44.000;;42.000;250.000;41.000;;41.000;0.500;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;6.000;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
140;1.743.789;47.000;3.282.462;39.000;38.208;46.000;1.473.429;38.000;;38.000;1.415.918;60.000;292.295;45.000;458.986;46.000;250.457;59.000;58.398;44.000;;45.000;;44.000;10.761;46.000;114.667;45.000;;45.000;1.400.112;43.000;15.667;42.000;;42.000;3.506.557;30.000;;29.000;;29.000;746.365;39.000;;38.000;;38.000;1.017;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
141;1.401.650;47.000;;44.000;;46.000;3.960.890;43.000;;43.000;1.412.540;70.000;;45.000;543.060;46.000;;69.000;84.530;44.000;;45.000;;44.000;;46.000;56.420;45.000;;45.000;1.029.500;49.000;;48.000;;48.000;2.388.400;30.000;;29.000;;29.000;525.010;39.000;;38.000;;38.000;285.570;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
142;;55.000;1.240;44.000;;54.000;;43.000;;43.000;1.090;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;;46.000;;45.000;;45.000;27.410;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
143;65.000;53.000;100.000;42.000;;52.000;;41.000;;41.000;2.800;65.000;11.120;42.000;80.600;42.000;;64.000;;41.000;;41.000;;41.000;0.100;42.000;;41.000;;41.000;;42.000;;41.000;;41.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;60.000;;59.000;;59.000;;549.000;;548.000;;548.000
144;0.980;54.000;;43.000;;53.000;24.030;42.000;;42.000;;65.000;;43.000;;46.000;;64.000;5.010;42.000;;45.000;;42.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
145;;55.000;;43.000;;54.000;2.000;42.000;;42.000;;70.000;;42.000;;46.000;;69.000;1.600;41.000;;45.000;;41.000;;42.000;12.000;41.000;;41.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
146;;55.000;;41.000;;54.000;57.000;40.000;;40.000;;70.000;;43.000;;46.000;;69.000;5.500;42.000;;45.000;;42.000;;43.000;0.001;42.000;;42.000;;49.000;0.065;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
147;5.000;55.000;;44.000;;54.000;45.000;43.000;30.000;43.000;8.500;70.000;;45.000;19.000;46.000;;69.000;1.500;44.000;;45.000;1.200;44.000;;46.000;1.500;45.000;;45.000;;49.000;0.500;48.000;;48.000;4.500;30.000;;29.000;;29.000;21.000;39.000;;38.000;;38.000;;62.000;;61.000;5.000;61.000;;549.000;;548.000;;548.000
148;;53.000;;42.000;6.000;52.000;;41.000;;41.000;;65.000;;43.000;;43.000;1.200;64.000;;42.000;;42.000;;42.000;;41.000;6.000;40.000;;40.000;;42.000;;41.000;;41.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
149;;55.000;;44.000;;54.000;;43.000;;43.000;;70.000;;42.000;;46.000;;69.000;;41.000;;45.000;;41.000;;42.000;;41.000;;41.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
150;;55.000;;44.000;;54.000;;43.000;0.330;43.000;;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;2.340;44.000;;46.000;1.200;45.000;21.000;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
151;0.990;54.000;;43.000;;53.000;24.330;42.000;;42.000;;65.000;;43.000;;46.000;;64.000;5.500;42.000;;45.000;;42.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
152;5.545;52.000;;40.000;;51.000;49.904;39.000;;39.000;3.080;65.000;;41.000;5.597;43.000;;64.000;21.550;40.000;;42.000;;40.000;;46.000;1.008;45.000;;45.000;;49.000;;48.000;;48.000;4.500;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
153;;55.000;2.408;44.000;;54.000;47.000;43.000;;43.000;;70.000;;45.000;0.077;46.000;;69.000;;44.000;0.800;45.000;;44.000;0.115;46.000;1.183;45.000;;45.000;0.321;49.000;6.800;48.000;;48.000;40.117;29.000;650.000;28.000;;28.000;0.029;39.000;2.659;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
154;84.133;44.000;;40.000;;44.000;34.175;40.000;;40.000;37.910;45.000;;40.000;;45.000;;45.000;1.418;40.000;0.763;45.000;;40.000;;42.000;;42.000;;42.000;3.200;44.000;;44.000;;44.000;8.999;30.000;;30.000;;30.000;47.863;36.000;;36.000;;36.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
155;;54.000;81.000;41.000;;54.000;;41.000;;41.000;23.000;55.000;16.000;41.000;;42.000;;55.000;;41.000;;42.000;;41.000;;42.000;;42.000;;42.000;;45.000;;45.000;;45.000;;29.000;;29.000;;29.000;;38.000;;38.000;;38.000;;61.000;;61.000;;61.000;;548.000;;548.000;;548.000
156;0.600;54.000;0.120;43.000;;54.000;;43.000;;43.000;16.200;55.000;2.800;44.000;0.100;46.000;;55.000;;44.000;;46.000;;44.000;;46.000;;46.000;;46.000;;48.000;;48.000;;48.000;;30.000;;30.000;;30.000;;39.000;;39.000;;39.000;;62.000;;62.000;;62.000;;549.000;;549.000;;549.000
157;;55.000;5.000;43.000;;54.000;;42.000;;42.000;;70.000;4.800;43.000;;46.000;;69.000;;42.000;;45.000;;42.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
158;;54.000;;42.000;0.300;54.000;14.500;42.000;;42.000;;69.000;;42.000;;42.000;;69.000;8.500;42.000;1.200;42.000;6.000;42.000;;42.000;67.000;42.000;;42.000;;48.000;;48.000;;48.000;;29.000;;29.000;;29.000;;38.000;;38.000;;38.000;;62.000;;61.000;;61.000;;548.000;;548.000;;548.000
159;;55.000;1.030;44.000;;54.000;;43.000;;43.000;10.260;70.000;;45.000;;46.000;;69.000;;44.000;;45.000;;44.000;5.170;46.000;;45.000;;45.000;5.710;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
160;0.300;53.000;;41.000;;52.000;30.000;40.000;13.100;40.000;;65.000;;43.000;120.000;41.000;;64.000;22.000;42.000;;40.000;3.660;42.000;;44.000;2.000;43.000;0.500;43.000;;45.000;9.000;44.000;3.995;44.000;184.000;29.000;;28.000;8.110;28.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
161;;55.000;;44.000;40.000;54.000;;43.000;;43.000;;70.000;;45.000;;46.000;24.000;69.000;;44.000;1.000;45.000;;44.000;;46.000;;45.000;;45.000;;49.000;0.010;48.000;;48.000;;30.000;;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
162;30.859;41.000;;33.000;;40.000;417.340;32.000;49.222;32.000;284.049;49.000;;36.000;;36.000;;48.000;16.035;35.000;;35.000;20.794;35.000;;36.000;7.996;35.000;46.569;35.000;10.043;38.000;;37.000;2.405;37.000;;27.000;;27.000;;27.000;;32.000;9.038;31.000;0.115;31.000;;50.000;;49.000;;49.000;;549.000;;548.000;;548.000
163;56.851;41.000;;33.000;;40.000;;32.000;0.338;32.000;15.498;49.000;;36.000;;36.000;;48.000;5.287;35.000;;35.000;;35.000;;36.000;;35.000;2.590;35.000;;38.000;;37.000;0.150;37.000;;27.000;;27.000;;27.000;;32.000;;31.000;;31.000;;50.000;;49.000;;49.000;;549.000;;548.000;;548.000
164;1.712;41.000;;33.000;;40.000;26.270;32.000;6.664;32.000;0.011;49.000;;36.000;;36.000;;48.000;0.127;35.000;;35.000;3.864;35.000;0.073;36.000;;35.000;;35.000;2.740;38.000;;37.000;3.262;37.000;343.056;27.000;;27.000;5.618;27.000;;32.000;;31.000;0.682;31.000;;50.000;;49.000;;49.000;;549.000;;548.000;;548.000
165;;45.000;;37.000;61.000;44.000;62.000;36.000;;36.000;;53.000;;41.000;;41.000;87.900;52.000;12.000;40.000;;40.000;;40.000;;41.000;;40.000;;40.000;;37.000;310.000;36.000;;36.000;;30.000;135.000;29.000;;29.000;;39.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
166;;37.500;;37.500;;37.500;125.339;37.500;;37.500;19.919;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;0.540;37.500;;37.500;;37.500;92.021;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;549.000;;548.000;;548.000
167;;37.500;;37.500;;37.500;358.695;37.500;;37.500;109.083;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;37.500;;549.000;;548.000;;548.000
168;12.617;53.000;;41.000;;52.000;289.340;40.000;2.782;40.000;37.463;65.000;;45.000;;46.000;;64.000;;44.000;;45.000;1.887;44.000;;46.000;;45.000;;45.000;;49.000;;48.000;;48.000;;30.000;;29.000;;29.000;;38.000;;38.000;;38.000;;62.000;;61.000;;61.000;;549.000;;548.000;;548.000
